asset,x,y,z,sx,sy,sz,rx,ry,rz
rock_cluster_small,83,114,0.48352789878845215,0.6154120291639328,0.6154120291639328,0.6154120291639328,0,0.56635111277477,0
rock_cluster_small,220,206,0.6737315654754639,1.2715960379912556,1.2715960379912556,1.2715960379912556,0,3.4506764360351116,0
rock_cluster_small,117,53,0.732158362865448,1.3655200261520744,1.3655200261520744,1.3655200261520744,0,1.8524000419919813,0
rock_cluster_small,216,132,0.4805523753166199,0.9741579833695188,0.9741579833695188,0.9741579833695188,0,0.42435290499558426,0
rock_cluster_small,253,167,0.6481117010116577,0.695751643871394,0.695751643871394,0.695751643871394,0,3.4151263575553368,0
rock_cluster_small,29,93,0.582360565662384,0.7022082366267961,0.7022082366267961,0.7022082366267961,0,5.69156243211716,0
rock_cluster_small,113,34,0.7610284686088562,1.1942716758305671,1.1942716758305671,1.1942716758305671,0,2.7978584884521482,0
rock_cluster_small,213,137,0.5969329476356506,1.2698917080229182,1.2698917080229182,1.2698917080229182,0,4.769413083617703,0
rock_cluster_small,82,134,0.3641718029975891,0.9538815215550108,0.9538815215550108,0.9538815215550108,0,1.2136275618328143,0
rock_cluster_small,103,159,0.7469748854637146,0.9821003784399076,0.9821003784399076,0.9821003784399076,0,5.830367096688372,0
rock_cluster_small,105,148,0.5051499009132385,1.2636171836037993,1.2636171836037993,1.2636171836037993,0,3.0041267109739054,0
rock_cluster_small,9,128,0.46620890498161316,0.83834964355768,0.83834964355768,0.83834964355768,0,6.062649441021476,0
rock_cluster_small,9,97,0.5579308867454529,0.6211127050912638,0.6211127050912638,0.6211127050912638,0,5.6991760341935445,0
rock_cluster_small,221,253,0.5855344533920288,1.1484502722369094,1.1484502722369094,1.1484502722369094,0,4.57375910643994,0
rock_cluster_small,201,157,0.7459220290184021,0.6206574609934671,0.6206574609934671,0.6206574609934671,0,5.529116792998968,0
rock_cluster_small,27,66,0.695963978767395,0.9165327008109856,0.9165327008109856,0.9165327008109856,0,5.109514016799624,0
rock_cluster_small,144,124,0.6197757124900818,1.3799877264673222,1.3799877264673222,1.3799877264673222,0,0.49847726273964094,0
rock_cluster_small,165,125,0.6364232897758484,0.8268708256895216,0.8268708256895216,0.8268708256895216,0,6.044836325914988,0
rock_cluster_small,158,111,0.5645838379859924,0.6733587277055333,0.6733587277055333,0.6733587277055333,0,3.1369426846523876,0
rock_cluster_small,0,171,0.6488441228866577,1.3806930685133831,1.3806930685133831,1.3806930685133831,0,6.260298350987809,0
rock_cluster_small,243,142,0.37084001302719116,0.6433457221125053,0.6433457221125053,0.6433457221125053,0,0.9182983544661375,0
rock_cluster_small,45,73,0.40622568130493164,1.1599423285334474,1.1599423285334474,1.1599423285334474,0,5.874629847502256,0
rock_cluster_small,155,119,0.5752193331718445,0.6731750575328839,0.6731750575328839,0.6731750575328839,0,4.960704303243043,0
rock_cluster_small,8,117,0.5074082612991333,0.6060203640368048,0.6060203640368048,0.6060203640368048,0,2.1816012558319273,0
rock_cluster_small,135,120,0.6416418552398682,0.6853787961260358,0.6853787961260358,0.6853787961260358,0,5.808432454449577,0
rock_cluster_small,101,39,0.5641107559204102,1.2104785820258872,1.2104785820258872,1.2104785820258872,0,1.7505370770362167,0
rock_cluster_small,169,130,0.6183260679244995,1.0403188946463708,1.0403188946463708,1.0403188946463708,0,2.4068871325927574,0
rock_cluster_small,50,111,0.5559624433517456,1.2689963401873814,1.2689963401873814,1.2689963401873814,0,2.6859705098649327,0
rock_cluster_small,148,146,0.6993514895439148,0.7772803906955112,0.7772803906955112,0.7772803906955112,0,5.3864540746729075,0
rock_cluster_small,242,8,0.7452964186668396,1.2296148273563205,1.2296148273563205,1.2296148273563205,0,2.827702870883726,0
rock_cluster_small,107,38,0.6635385751724243,0.8897450179635263,0.8897450179635263,0.8897450179635263,0,3.906771007608191,0
rock_cluster_small,186,118,0.7376516461372375,1.2713783883058676,1.2713783883058676,1.2713783883058676,0,2.7275350689294298,0
rock_cluster_small,248,201,0.610482931137085,1.3925906003663582,1.3925906003663582,1.3925906003663582,0,6.014952513533474,0
rock_cluster_small,207,154,0.6789501905441284,0.6925659926732708,0.6925659926732708,0.6925659926732708,0,1.3670965696435662,0
rock_cluster_small,213,176,0.7356374263763428,0.7165014868866061,0.7165014868866061,0.7165014868866061,0,2.9960954898425403,0
rock_cluster_small,173,203,0.6997634768486023,0.985593549687156,0.985593549687156,0.985593549687156,0,5.059071106833854,0
rock_cluster_small,148,129,0.6614328026771545,1.2703535684033678,1.2703535684033678,1.2703535684033678,0,6.086507956245984,0
rock_cluster_small,26,146,0.6796978712081909,1.103916447274737,1.103916447274737,1.103916447274737,0,4.601295388523369,0
rock_cluster_small,204,104,0.6211795210838318,0.6357229202099203,0.6357229202099203,0.6357229202099203,0,0.793991613302403,0
rock_cluster_small,70,146,0.6074005961418152,0.7303876685143122,0.7303876685143122,0.7303876685143122,0,1.994090131321037,0
rock_cluster_small,175,144,0.688258171081543,0.8760878623756204,0.8760878623756204,0.8760878623756204,0,2.458602032049335,0
rock_cluster_small,154,247,0.765087366104126,0.7330237593046407,0.7330237593046407,0.7330237593046407,0,2.1008851819589025,0
rock_cluster_small,201,61,0.7746089696884155,0.71367272175311,0.71367272175311,0.71367272175311,0,1.9947167323143025,0
rock_cluster_small,82,38,0.3957885205745697,0.9926701193839733,0.9926701193839733,0.9926701193839733,0,4.57001677531995,0
rock_cluster_small,254,112,0.6255588531494141,0.9879751049960596,0.9879751049960596,0.9879751049960596,0,2.4947894262938664,0
rock_cluster_small,170,230,0.7070572972297668,1.181009236674887,1.181009236674887,1.181009236674887,0,4.845390858057272,0
rock_cluster_small,211,196,0.5057297348976135,1.3862046465124762,1.3862046465124762,1.3862046465124762,0,4.589252602347605,0
rock_cluster_small,184,64,0.7421072721481323,1.0229669363058416,1.0229669363058416,1.0229669363058416,0,2.094023791076383,0
rock_cluster_small,110,47,0.5721827745437622,1.0442808456868553,1.0442808456868553,1.0442808456868553,0,3.7923174822862973,0
rock_cluster_small,242,250,0.7072861790657043,0.6872649730589557,0.6872649730589557,0.6872649730589557,0,0.7892664459938036,0
rock_cluster_small,153,98,0.5390249490737915,1.1861157719811293,1.1861157719811293,1.1861157719811293,0,5.0370331870673715,0
rock_cluster_small,154,235,0.721095621585846,0.7444024379616767,0.7444024379616767,0.7444024379616767,0,4.214261983132918,0
rock_cluster_small,161,124,0.6040589213371277,0.8307152771257619,0.8307152771257619,0.8307152771257619,0,1.5347191810619267,0
rock_cluster_small,120,126,0.4888227581977844,1.2314216263932969,1.2314216263932969,1.2314216263932969,0,6.185651645193917,0
rock_cluster_small,210,157,0.694987416267395,0.8832936724171692,0.8832936724171692,0.8832936724171692,0,4.269830477514908,0
rock_cluster_small,215,41,0.7060044407844543,1.0202521249156673,1.0202521249156673,1.0202521249156673,0,2.814221737731772,0
rock_cluster_small,217,189,0.46770426630973816,0.6241542339406972,0.6241542339406972,0.6241542339406972,0,3.368931825515025,0
rock_cluster_small,185,202,0.6972915530204773,1.0562551095126738,1.0562551095126738,1.0562551095126738,0,1.4956506818271211,0
rock_cluster_small,135,151,0.5489891171455383,1.2719119808878743,1.2719119808878743,1.2719119808878743,0,4.190201116523857,0
rock_cluster_small,27,109,0.5746089816093445,1.3826327233697213,1.3826327233697213,1.3826327233697213,0,4.189998648948863,0
rock_cluster_small,239,16,0.7119554281234741,0.677698117323223,0.677698117323223,0.677698117323223,0,4.702752061352873,0
rock_cluster_small,226,86,0.686915397644043,1.1447945376135231,1.1447945376135231,1.1447945376135231,0,1.9404152825322973,0
rock_cluster_small,40,143,0.6974593997001648,1.2990440122742326,1.2990440122742326,1.2990440122742326,0,1.520785031814691,0
rock_cluster_small,215,63,0.7716792821884155,0.9703061971866147,0.9703061971866147,0.9703061971866147,0,1.391087678280159,0
rock_cluster_small,158,221,0.7187762260437012,0.9790648899171839,0.9790648899171839,0.9790648899171839,0,2.4262349937899006,0
rock_cluster_small,242,100,0.6976882815361023,1.0853187526499783,1.0853187526499783,1.0853187526499783,0,2.269997031368386,0
rock_cluster_small,228,98,0.5844510793685913,1.1867586152579706,1.1867586152579706,1.1867586152579706,0,1.3261187001728387,0
rock_cluster_small,242,15,0.7283130884170532,1.336330005119375,1.336330005119375,1.336330005119375,0,0.6382716229007961,0
rock_cluster_small,31,131,0.45035478472709656,1.004963431455045,1.004963431455045,1.004963431455045,0,0.8292392678009767,0
rock_cluster_small,162,141,0.7117265462875366,1.3096941821574677,1.3096941821574677,1.3096941821574677,0,1.123323175962712,0
rock_cluster_small,238,197,0.5591821074485779,1.1487517825820017,1.1487517825820017,1.1487517825820017,0,0.11060976038400509,0
rock_cluster_small,254,93,0.6574501991271973,1.1051022115246156,1.1051022115246156,1.1051022115246156,0,2.607528584489054,0
rock_cluster_small,155,77,0.7476462721824646,1.259047324634718,1.259047324634718,1.259047324634718,0,1.9165852408910184,0
rock_cluster_small,167,163,0.7105516195297241,0.7809374149442585,0.7809374149442585,0.7809374149442585,0,0.41163090820550075,0
rock_cluster_small,40,101,0.46915388107299805,1.0636386032959422,1.0636386032959422,1.0636386032959422,0,0.8389498073349557,0
rock_cluster_small,81,126,0.42223238945007324,1.0070853222727214,1.0070853222727214,1.0070853222727214,0,1.8637544565738389,0
rock_cluster_small,53,36,0.5423819422721863,0.7104921540555619,0.7104921540555619,0.7104921540555619,0,5.14481733586287,0
rock_cluster_small,43,106,0.6100404262542725,1.1340398870372899,1.1340398870372899,1.1340398870372899,0,4.4219251400027115,0
rock_cluster_small,255,228,0.6210879683494568,1.0326561987006684,1.0326561987006684,1.0326561987006684,0,1.0013736536249278,0
rock_cluster_small,150,150,0.6787518262863159,0.9107260249942577,0.9107260249942577,0.9107260249942577,0,5.174752555951315,0
rock_cluster_small,133,101,0.5316548347473145,1.2655169107343998,1.2655169107343998,1.2655169107343998,0,1.094524687719649,0
rock_cluster_small,144,96,0.6223544478416443,1.1002417913809794,1.1002417913809794,1.1002417913809794,0,0.08454897674479922,0
rock_cluster_small,118,51,0.7201189994812012,0.6417693558929815,0.6417693558929815,0.6417693558929815,0,2.3407437005510445,0
rock_cluster_small,20,150,0.6143129467964172,0.8616250307798641,0.8616250307798641,0.8616250307798641,0,5.099082772163036,0
rock_cluster_small,25,97,0.5311665534973145,1.2142715379998719,1.2142715379998719,1.2142715379998719,0,2.5132697097686187,0
rock_cluster_small,99,38,0.548699140548706,1.334018498645849,1.334018498645849,1.334018498645849,0,5.748441487250971,0
rock_cluster_small,179,111,0.615533709526062,1.1652801023116832,1.1652801023116832,1.1652801023116832,0,5.497071389430973,0
rock_cluster_small,209,190,0.502143919467926,0.6780684716299872,0.6780684716299872,0.6780684716299872,0,0.8579916919437468,0
rock_cluster_small,253,247,0.6636759042739868,1.3364661966822164,1.3364661966822164,1.3364661966822164,0,6.166001603991625,0
rock_cluster_small,79,46,0.3474937081336975,0.8552662392293983,0.8552662392293983,0.8552662392293983,0,2.7918968480309196,0
rock_cluster_small,203,138,0.7018387317657471,1.221853402387716,1.221853402387716,1.221853402387716,0,2.417557299035208,0
rock_cluster_small,145,157,0.6307163834571838,1.1044474842556502,1.1044474842556502,1.1044474842556502,0,0.29818825788569625,0
rock_cluster_small,26,159,0.7146410346031189,0.8357742810167205,0.8357742810167205,0.8357742810167205,0,5.458113615033428,0
rock_cluster_small,182,212,0.7567559480667114,0.6039809482991361,0.6039809482991361,0.6039809482991361,0,4.592731904111219,0
rock_cluster_small,186,100,0.7247272729873657,1.350494563048672,1.350494563048672,1.350494563048672,0,6.148142139495002,0
rock_cluster_small,222,80,0.6843518614768982,1.0047583954938277,1.0047583954938277,1.0047583954938277,0,1.1722295784277919,0
rock_cluster_small,145,82,0.7763637900352478,0.7808390241149076,0.7808390241149076,0.7808390241149076,0,5.96703200415367,0
rock_cluster_small,34,55,0.6030670404434204,0.8050660484486396,0.8050660484486396,0.8050660484486396,0,3.9696326858292306,0
rock_cluster_small,101,154,0.6239566802978516,0.817947213917891,0.817947213917891,0.817947213917891,0,3.951434267029437,0
rock_cluster_small,19,165,0.7263447046279907,1.0431152263089343,1.0431152263089343,1.0431152263089343,0,3.531947068521555,0
rock_cluster_small,157,127,0.6311894655227661,1.3357804543000886,1.3357804543000886,1.3357804543000886,0,4.647010436202697,0
rock_cluster_small,188,228,0.7176928520202637,1.0703673403559322,1.0703673403559322,1.0703673403559322,0,2.274962565154987,0
rock_cluster_small,250,238,0.6957045793533325,0.800964893546011,0.800964893546011,0.800964893546011,0,3.5080585448891517,0
rock_cluster_small,204,54,0.7622033953666687,0.954529475892918,0.954529475892918,0.954529475892918,0,2.6151501129678767,0
rock_cluster_small,226,20,0.619104266166687,0.9610722733520469,0.9610722733520469,0.9610722733520469,0,2.1334665110995075,0
rock_cluster_small,179,129,0.6881208419799805,1.3143350794360313,1.3143350794360313,1.3143350794360313,0,5.5389501094001075,0
rock_cluster_small,245,106,0.6362249255180359,1.1229019505060074,1.1229019505060074,1.1229019505060074,0,3.58073905051323,0
rock_cluster_small,121,163,0.6695505976676941,0.7763688052213117,0.7763688052213117,0.7763688052213117,0,6.048613027190248,0
rock_cluster_small,101,93,0.5736324191093445,1.2905607852964989,1.2905607852964989,1.2905607852964989,0,4.984889959390245,0
rock_cluster_small,142,167,0.6187838315963745,0.8879896580194226,0.8879896580194226,0.8879896580194226,0,0.020919948728936825,0
rock_cluster_small,201,190,0.5799343585968018,1.228733813317385,1.228733813317385,1.228733813317385,0,6.1868869221795775,0
rock_cluster_small,129,158,0.5334706902503967,1.327708633706315,1.327708633706315,1.327708633706315,0,5.913320848088046,0
rock_cluster_small,160,0,0.5511863827705383,1.2009541940247472,1.2009541940247472,1.2009541940247472,0,0.8917127662941514,0
rock_cluster_small,113,76,0.7566643953323364,0.6654666220032642,0.6654666220032642,0.6654666220032642,0,3.2165366018006716,0
rock_cluster_small,24,67,0.736842930316925,1.3671658968760212,1.3671658968760212,1.3671658968760212,0,6.1192592778571475,0
rock_cluster_small,181,155,0.7693751454353333,1.030035751977679,1.030035751977679,1.030035751977679,0,3.0145725866610937,0
rock_cluster_small,182,114,0.6559090614318848,0.869318838841177,0.869318838841177,0.869318838841177,0,5.762708571714503,0
rock_cluster_small,179,227,0.7172961235046387,0.7058398882931098,0.7058398882931098,0.7058398882931098,0,2.1489491850504434,0
rock_cluster_small,12,207,0.659403383731842,1.135996431435231,1.135996431435231,1.135996431435231,0,5.665624891929913,0
rock_cluster_small,100,72,0.5135576128959656,1.0916924513817359,1.0916924513817359,1.0916924513817359,0,3.6346333098058152,0
rock_cluster_small,212,89,0.7050583362579346,0.9203546255519133,0.9203546255519133,0.9203546255519133,0,5.06802714564137,0
rock_cluster_small,32,153,0.7361257076263428,0.743135710296813,0.743135710296813,0.743135710296813,0,3.1254943346446096,0
rock_cluster_small,244,3,0.7463950514793396,0.6121177771542591,0.6121177771542591,0.6121177771542591,0,5.134879418973934,0
rock_cluster_small,223,238,0.48609140515327454,1.2023845149110666,1.2023845149110666,1.2023845149110666,0,5.834555616014182,0
rock_cluster_small,231,89,0.6774547696113586,1.3303846097082548,1.3303846097082548,1.3303846097082548,0,2.996933582827197,0
rock_cluster_small,53,133,0.5861295461654663,1.012974283749548,1.012974283749548,1.012974283749548,0,2.365021488075262,0
rock_cluster_small,223,135,0.41942474246025085,1.208037932275423,1.208037932275423,1.208037932275423,0,4.8907333600502305,0
rock_cluster_small,168,122,0.6827039122581482,0.970171845711732,0.970171845711732,0.970171845711732,0,6.2587928261706764,0
rock_cluster_small,240,241,0.6995345950126648,1.390863295584851,1.390863295584851,1.390863295584851,0,0.9429704665196587,0
rock_cluster_small,200,39,0.6475776433944702,0.9973372342235634,0.9973372342235634,0.9973372342235634,0,0.6345934389865394,0
rock_cluster_small,87,74,0.3499961793422699,1.3398377115921232,1.3398377115921232,1.3398377115921232,0,3.4331458192564286,0
rock_cluster_small,57,54,0.34273287653923035,0.8612148106750015,0.8612148106750015,0.8612148106750015,0,0.3809204877981523,0
rock_cluster_small,21,34,0.7081711888313293,0.862773079309292,0.862773079309292,0.862773079309292,0,5.7481913527158675,0
rock_cluster_small,105,104,0.5606012344360352,1.05823862810362,1.05823862810362,1.05823862810362,0,4.007450067246608,0
rock_cluster_small,50,104,0.4766460657119751,1.2884393000229548,1.2884393000229548,1.2884393000229548,0,0.8351732298944676,0
rock_cluster_small,172,216,0.6941176652908325,0.719265219917858,0.719265219917858,0.719265219917858,0,4.3705373609149465,0
rock_cluster_small,243,147,0.40357062220573425,1.1916195198137418,1.1916195198137418,1.1916195198137418,0,6.168195393384184,0
rock_cluster_small,15,211,0.6826581358909607,1.0074415885508041,1.0074415885508041,1.0074415885508041,0,2.020485301067404,0
rock_cluster_small,24,110,0.5635309219360352,0.7699358858253593,0.7699358858253593,0.7699358858253593,0,5.023431231117552,0
rock_cluster_small,46,147,0.6507667899131775,1.2971110692071637,1.2971110692071637,1.2971110692071637,0,4.192599590135822,0
rock_cluster_small,0,103,0.5439230799674988,1.3094488358883272,1.3094488358883272,1.3094488358883272,0,6.0785375210714765,0
rock_cluster_small,109,118,0.40283817052841187,1.1561602144922314,1.1561602144922314,1.1561602144922314,0,2.2486946123981912,0
rock_cluster_small,56,41,0.37244221568107605,0.9883259310715204,0.9883259310715204,0.9883259310715204,0,5.1500768004866195,0
rock_cluster_small,12,190,0.689204216003418,1.2619998905237084,1.2619998905237084,1.2619998905237084,0,4.877962723415284,0
rock_cluster_small,165,86,0.6621195077896118,0.925224194161305,0.925224194161305,0.925224194161305,0,2.5032303003755714,0
rock_cluster_small,131,118,0.5910276770591736,1.115176140341091,1.115176140341091,1.115176140341091,0,4.7921053271489535,0
rock_cluster_small,136,154,0.5645685791969299,1.1223833835439554,1.1223833835439554,1.1223833835439554,0,1.6553553688437992,0
rock_cluster_small,167,178,0.6304722428321838,0.9018723960976003,0.9018723960976003,0.9018723960976003,0,2.599511783258656,0
rock_cluster_small,167,96,0.6730601787567139,0.7730945644733817,0.7730945644733817,0.7730945644733817,0,1.111630666967641,0
rock_cluster_small,52,100,0.3785763382911682,1.0602497489410565,1.0602497489410565,1.0602497489410565,0,2.0856422818172313,0
rock_cluster_small,75,154,0.5686885118484497,1.1104559141381123,1.1104559141381123,1.1104559141381123,0,5.0057605798259415,0
rock_cluster_small,222,140,0.5044479966163635,1.1940785070882742,1.1940785070882742,1.1940785070882742,0,5.905032555504459,0
rock_cluster_small,54,143,0.609323263168335,1.1024114538538494,1.1024114538538494,1.1024114538538494,0,4.293827719916829,0
rock_cluster_small,198,237,0.583703339099884,1.106594283827635,1.106594283827635,1.106594283827635,0,4.85136807939981,0
rock_cluster_small,204,223,0.7465934157371521,0.6916021098650488,0.6916021098650488,0.6916021098650488,0,5.721879028635396,0
rock_cluster_small,151,237,0.7041122913360596,0.6398940507173544,0.6398940507173544,0.6398940507173544,0,2.546131372150666,0
rock_cluster_small,215,117,0.4268101155757904,1.3349182329360705,1.3349182329360705,1.3349182329360705,0,6.117596834178239,0
rock_cluster_small,117,92,0.65127032995224,1.0707217601179149,1.0707217601179149,1.0707217601179149,0,6.132437490700567,0
rock_cluster_small,204,80,0.7504844665527344,1.2135128829164628,1.2135128829164628,1.2135128829164628,0,2.5534178700497137,0
rock_cluster_small,216,247,0.502937376499176,0.985691295734415,0.985691295734415,0.985691295734415,0,5.2277119340669325,0
rock_cluster_small,167,5,0.5466086864471436,1.15728868044991,1.15728868044991,1.15728868044991,0,4.537545014093347,0
rock_cluster_small,111,82,0.7022049427032471,0.8398316414838667,0.8398316414838667,0.8398316414838667,0,2.69151002370207,0
rock_cluster_small,8,189,0.7070725560188293,1.2308141167982147,1.2308141167982147,1.2308141167982147,0,5.115103290989365,0
rock_cluster_small,210,233,0.617914080619812,0.7324388556730845,0.7324388556730845,0.7324388556730845,0,3.899386232049318,0
rock_cluster_small,129,140,0.6081788539886475,1.0485380831640139,1.0485380831640139,1.0485380831640139,0,1.7429255663666654,0
rock_cluster_small,215,180,0.6557564735412598,0.9285782421920898,0.9285782421920898,0.9285782421920898,0,2.2690572181888733,0
rock_cluster_small,55,114,0.5983672738075256,0.9800006703292958,0.9800006703292958,0.9800006703292958,0,3.604618511214288,0
rock_cluster_small,200,236,0.5992522835731506,1.1061180279501013,1.1061180279501013,1.1061180279501013,0,4.518932377202165,0
rock_cluster_small,115,74,0.7777828574180603,0.7699640032076044,0.7699640032076044,0.7699640032076044,0,4.701946956500802,0
rock_cluster_small,117,136,0.539955735206604,0.770185534595957,0.770185534595957,0.770185534595957,0,5.323119594816582,0
rock_cluster_small,246,1,0.7423819303512573,1.314331251376868,1.314331251376868,1.314331251376868,0,6.0381198495731985,0
rock_cluster_small,154,164,0.6534828543663025,1.2542074864000958,1.2542074864000958,1.2542074864000958,0,6.099807751181073,0
rock_cluster_small,219,43,0.7337148189544678,1.0206441753514859,1.0206441753514859,1.0206441753514859,0,1.7679488160108943,0
rock_cluster_small,197,29,0.5609369277954102,0.9215010009865696,0.9215010009865696,0.9215010009865696,0,6.095873581954999,0
rock_cluster_small,107,36,0.686549186706543,1.0254995338772397,1.0254995338772397,1.0254995338772397,0,1.4844044216145666,0
rock_cluster_small,119,95,0.6108644008636475,0.8981307581140006,0.8981307581140006,0.8981307581140006,0,2.5089318115262977,0
rock_cluster_small,206,85,0.7334401607513428,0.8187793847146606,0.8187793847146606,0.8187793847146606,0,1.691997018856674,0
rock_cluster_small,46,152,0.69666588306427,1.3993595955169114,1.3993595955169114,1.3993595955169114,0,3.3706261689595496,0
rock_cluster_small,164,239,0.6542457938194275,1.1077915386610266,1.1077915386610266,1.1077915386610266,0,2.9234271154772555,0
rock_cluster_small,254,151,0.5409475564956665,1.1728382731612665,1.1728382731612665,1.1728382731612665,0,4.214129284757771,0
rock_cluster_small,14,10,0.7794003486633301,0.7080073355250832,0.7080073355250832,0.7080073355250832,0,4.5871532596082965,0
rock_cluster_small,187,174,0.765575647354126,0.741098585180276,0.741098585180276,0.741098585180276,0,1.3421903181333499,0
rock_cluster_small,107,145,0.4444037675857544,0.8524433687062529,0.8524433687062529,0.8524433687062529,0,5.479259255702761,0
rock_cluster_small,216,128,0.43436330556869507,1.032429853386265,1.032429853386265,1.032429853386265,0,3.130287605605344,0
rock_cluster_small,148,149,0.6504310965538025,0.7874059864606062,0.7874059864606062,0.7874059864606062,0,5.543775416006295,0
